@relation openSMILE_features

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data

'unknown',3.307577e+01,2.675457e-01,2.424388e+01,2.978673e+01,4.378822e+01,1.954434e+01,5.232459e+02,6.398846e+02,1.881272e+02,1.827492e+02,4.881705e-01,6.322773e-01,1.983134e-01,4.504896e-01,7.411603e-01,5.428470e-01,7.208640e+00,4.267162e+00,6.990036e+00,4.475227e+00,2.064797e-01,9.396098e-01,8.399258e-01,1.809439e+01,-9.264457e+00,-1.428545e+00,-7.141694e+00,-2.147177e+00,-3.571252e+01,-4.308317e-01,3.533933e-02,1.528470e+00,1.149001e+00,7.612489e-01,6.462225e+00,5.218059e-01,-4.755115e+00,-3.318526e+00,8.840934e+00,1.578960e+00,8.197517e+02,2.804246e-01,1.349864e+03,2.388936e-01,-1.487890e+02,-5.769219e-01,1.739702e+03,1.389505e-01,1.150601e+03,3.098074e-01,-1.451979e+02,-5.793802e-01,2.651422e+03,8.142303e-02,9.207538e+02,2.633845e-01,-1.460821e+02,-5.655224e-01,-1.391544e+01,-4.915285e-01,2.460318e+01,3.136623e-01,1.151741e-01,1.564412e-01,-1.392391e-02,-1.313693e+00,3.077010e-01,6.033719e-01,1.236178e+01,7.400001e-01,-1.255770e+01,-1.181545e+00,-1.658675e+01,-8.748816e-01,-4.757651e+01,-2.611840e-01,-1.333653e-01,1.070167e+01,8.533375e-02,1.635271e-02,1.692455e-01,4.604605e+00,3.021148e+00,8.333333e-02,6.518350e-02,2.439286e-01,2.743998e-01,-2.108576e+01,?
'unknown',3.307577e+01,2.675457e-01,2.424388e+01,2.978673e+01,4.378822e+01,1.954434e+01,5.232459e+02,6.398846e+02,1.881272e+02,1.827492e+02,4.881705e-01,6.322773e-01,1.983134e-01,4.504896e-01,7.411603e-01,5.428470e-01,7.208640e+00,4.267162e+00,6.990036e+00,4.475227e+00,2.064797e-01,9.396098e-01,8.399258e-01,1.809439e+01,-9.264457e+00,-1.428545e+00,-7.141694e+00,-2.147177e+00,-3.571252e+01,-4.308317e-01,3.533933e-02,1.528470e+00,1.149001e+00,7.612489e-01,6.462225e+00,5.218059e-01,-4.755115e+00,-3.318526e+00,8.840934e+00,1.578960e+00,8.197517e+02,2.804246e-01,1.349864e+03,2.388936e-01,-1.487890e+02,-5.769219e-01,1.739702e+03,1.389505e-01,1.150601e+03,3.098074e-01,-1.451979e+02,-5.793802e-01,2.651422e+03,8.142303e-02,9.207538e+02,2.633845e-01,-1.460821e+02,-5.655224e-01,-1.391544e+01,-4.915285e-01,2.460318e+01,3.136623e-01,1.151741e-01,1.564412e-01,-1.392391e-02,-1.313693e+00,3.077010e-01,6.033719e-01,1.236178e+01,7.400001e-01,-1.255770e+01,-1.181545e+00,-1.658675e+01,-8.748816e-01,-4.757651e+01,-2.611840e-01,-1.333653e-01,1.070167e+01,8.533375e-02,1.635271e-02,1.692455e-01,4.604605e+00,3.021148e+00,8.333333e-02,6.518350e-02,2.439286e-01,2.743998e-01,-2.108576e+01,?
'unknown',3.307577e+01,2.675457e-01,2.424388e+01,2.978673e+01,4.378822e+01,1.954434e+01,5.232459e+02,6.398846e+02,1.881272e+02,1.827492e+02,4.881705e-01,6.322773e-01,1.983134e-01,4.504896e-01,7.411603e-01,5.428470e-01,7.208640e+00,4.267162e+00,6.990036e+00,4.475227e+00,2.064797e-01,9.396098e-01,8.399258e-01,1.809439e+01,-9.264457e+00,-1.428545e+00,-7.141694e+00,-2.147177e+00,-3.571252e+01,-4.308317e-01,3.533933e-02,1.528470e+00,1.149001e+00,7.612489e-01,6.462225e+00,5.218059e-01,-4.755115e+00,-3.318526e+00,8.840934e+00,1.578960e+00,8.197517e+02,2.804246e-01,1.349864e+03,2.388936e-01,-1.487890e+02,-5.769219e-01,1.739702e+03,1.389505e-01,1.150601e+03,3.098074e-01,-1.451979e+02,-5.793802e-01,2.651422e+03,8.142303e-02,9.207538e+02,2.633845e-01,-1.460821e+02,-5.655224e-01,-1.391544e+01,-4.915285e-01,2.460318e+01,3.136623e-01,1.151741e-01,1.564412e-01,-1.392391e-02,-1.313693e+00,3.077010e-01,6.033719e-01,1.236178e+01,7.400001e-01,-1.255770e+01,-1.181545e+00,-1.658675e+01,-8.748816e-01,-4.757651e+01,-2.611840e-01,-1.333653e-01,1.070167e+01,8.533375e-02,1.635271e-02,1.692455e-01,4.604605e+00,3.021148e+00,8.333333e-02,6.518350e-02,2.439286e-01,2.743998e-01,-2.108576e+01,?
'unknown',3.307577e+01,2.675457e-01,2.424388e+01,2.978673e+01,4.378822e+01,1.954434e+01,5.232459e+02,6.398846e+02,1.881272e+02,1.827492e+02,4.881705e-01,6.322773e-01,1.983134e-01,4.504896e-01,7.411603e-01,5.428470e-01,7.208640e+00,4.267162e+00,6.990036e+00,4.475227e+00,2.064797e-01,9.396098e-01,8.399258e-01,1.809439e+01,-9.264457e+00,-1.428545e+00,-7.141694e+00,-2.147177e+00,-3.571252e+01,-4.308317e-01,3.533933e-02,1.528470e+00,1.149001e+00,7.612489e-01,6.462225e+00,5.218059e-01,-4.755115e+00,-3.318526e+00,8.840934e+00,1.578960e+00,8.197517e+02,2.804246e-01,1.349864e+03,2.388936e-01,-1.487890e+02,-5.769219e-01,1.739702e+03,1.389505e-01,1.150601e+03,3.098074e-01,-1.451979e+02,-5.793802e-01,2.651422e+03,8.142303e-02,9.207538e+02,2.633845e-01,-1.460821e+02,-5.655224e-01,-1.391544e+01,-4.915285e-01,2.460318e+01,3.136623e-01,1.151741e-01,1.564412e-01,-1.392391e-02,-1.313693e+00,3.077010e-01,6.033719e-01,1.236178e+01,7.400001e-01,-1.255770e+01,-1.181545e+00,-1.658675e+01,-8.748816e-01,-4.757651e+01,-2.611840e-01,-1.333653e-01,1.070167e+01,8.533375e-02,1.635271e-02,1.692455e-01,4.604605e+00,3.021148e+00,8.333333e-02,6.518350e-02,2.439286e-01,2.743998e-01,-2.108576e+01,?
'unknown',3.307577e+01,2.675457e-01,2.424388e+01,2.978673e+01,4.378822e+01,1.954434e+01,5.232459e+02,6.398846e+02,1.881272e+02,1.827492e+02,4.881705e-01,6.322773e-01,1.983134e-01,4.504896e-01,7.411603e-01,5.428470e-01,7.208640e+00,4.267162e+00,6.990036e+00,4.475227e+00,2.064797e-01,9.396098e-01,8.399258e-01,1.809439e+01,-9.264457e+00,-1.428545e+00,-7.141694e+00,-2.147177e+00,-3.571252e+01,-4.308317e-01,3.533933e-02,1.528470e+00,1.149001e+00,7.612489e-01,6.462225e+00,5.218059e-01,-4.755115e+00,-3.318526e+00,8.840934e+00,1.578960e+00,8.197517e+02,2.804246e-01,1.349864e+03,2.388936e-01,-1.487890e+02,-5.769219e-01,1.739702e+03,1.389505e-01,1.150601e+03,3.098074e-01,-1.451979e+02,-5.793802e-01,2.651422e+03,8.142303e-02,9.207538e+02,2.633845e-01,-1.460821e+02,-5.655224e-01,-1.391544e+01,-4.915285e-01,2.460318e+01,3.136623e-01,1.151741e-01,1.564412e-01,-1.392391e-02,-1.313693e+00,3.077010e-01,6.033719e-01,1.236178e+01,7.400001e-01,-1.255770e+01,-1.181545e+00,-1.658675e+01,-8.748816e-01,-4.757651e+01,-2.611840e-01,-1.333653e-01,1.070167e+01,8.533375e-02,1.635271e-02,1.692455e-01,4.604605e+00,3.021148e+00,8.333333e-02,6.518350e-02,2.439286e-01,2.743998e-01,-2.108576e+01,?
'unknown',3.307577e+01,2.675457e-01,2.424388e+01,2.978673e+01,4.378822e+01,1.954434e+01,5.232459e+02,6.398846e+02,1.881272e+02,1.827492e+02,4.881705e-01,6.322773e-01,1.983134e-01,4.504896e-01,7.411603e-01,5.428470e-01,7.208640e+00,4.267162e+00,6.990036e+00,4.475227e+00,2.064797e-01,9.396098e-01,8.399258e-01,1.809439e+01,-9.264457e+00,-1.428545e+00,-7.141694e+00,-2.147177e+00,-3.571252e+01,-4.308317e-01,3.533933e-02,1.528470e+00,1.149001e+00,7.612489e-01,6.462225e+00,5.218059e-01,-4.755115e+00,-3.318526e+00,8.840934e+00,1.578960e+00,8.197517e+02,2.804246e-01,1.349864e+03,2.388936e-01,-1.487890e+02,-5.769219e-01,1.739702e+03,1.389505e-01,1.150601e+03,3.098074e-01,-1.451979e+02,-5.793802e-01,2.651422e+03,8.142303e-02,9.207538e+02,2.633845e-01,-1.460821e+02,-5.655224e-01,-1.391544e+01,-4.915285e-01,2.460318e+01,3.136623e-01,1.151741e-01,1.564412e-01,-1.392391e-02,-1.313693e+00,3.077010e-01,6.033719e-01,1.236178e+01,7.400001e-01,-1.255770e+01,-1.181545e+00,-1.658675e+01,-8.748816e-01,-4.757651e+01,-2.611840e-01,-1.333653e-01,1.070167e+01,8.533375e-02,1.635271e-02,1.692455e-01,4.604605e+00,3.021148e+00,8.333333e-02,6.518350e-02,2.439286e-01,2.743998e-01,-2.108576e+01,?
'unknown',3.307577e+01,2.675457e-01,2.424388e+01,2.978673e+01,4.378822e+01,1.954434e+01,5.232459e+02,6.398846e+02,1.881272e+02,1.827492e+02,4.881705e-01,6.322773e-01,1.983134e-01,4.504896e-01,7.411603e-01,5.428470e-01,7.208640e+00,4.267162e+00,6.990036e+00,4.475227e+00,2.064797e-01,9.396098e-01,8.399258e-01,1.809439e+01,-9.264457e+00,-1.428545e+00,-7.141694e+00,-2.147177e+00,-3.571252e+01,-4.308317e-01,3.533933e-02,1.528470e+00,1.149001e+00,7.612489e-01,6.462225e+00,5.218059e-01,-4.755115e+00,-3.318526e+00,8.840934e+00,1.578960e+00,8.197517e+02,2.804246e-01,1.349864e+03,2.388936e-01,-1.487890e+02,-5.769219e-01,1.739702e+03,1.389505e-01,1.150601e+03,3.098074e-01,-1.451979e+02,-5.793802e-01,2.651422e+03,8.142303e-02,9.207538e+02,2.633845e-01,-1.460821e+02,-5.655224e-01,-1.391544e+01,-4.915285e-01,2.460318e+01,3.136623e-01,1.151741e-01,1.564412e-01,-1.392391e-02,-1.313693e+00,3.077010e-01,6.033719e-01,1.236178e+01,7.400001e-01,-1.255770e+01,-1.181545e+00,-1.658675e+01,-8.748816e-01,-4.757651e+01,-2.611840e-01,-1.333653e-01,1.070167e+01,8.533375e-02,1.635271e-02,1.692455e-01,4.604605e+00,3.021148e+00,8.333333e-02,6.518350e-02,2.439286e-01,2.743998e-01,-2.108576e+01,?
'unknown',3.307577e+01,2.675457e-01,2.424388e+01,2.978673e+01,4.378822e+01,1.954434e+01,5.232459e+02,6.398846e+02,1.881272e+02,1.827492e+02,4.881705e-01,6.322773e-01,1.983134e-01,4.504896e-01,7.411603e-01,5.428470e-01,7.208640e+00,4.267162e+00,6.990036e+00,4.475227e+00,2.064797e-01,9.396098e-01,8.399258e-01,1.809439e+01,-9.264457e+00,-1.428545e+00,-7.141694e+00,-2.147177e+00,-3.571252e+01,-4.308317e-01,3.533933e-02,1.528470e+00,1.149001e+00,7.612489e-01,6.462225e+00,5.218059e-01,-4.755115e+00,-3.318526e+00,8.840934e+00,1.578960e+00,8.197517e+02,2.804246e-01,1.349864e+03,2.388936e-01,-1.487890e+02,-5.769219e-01,1.739702e+03,1.389505e-01,1.150601e+03,3.098074e-01,-1.451979e+02,-5.793802e-01,2.651422e+03,8.142303e-02,9.207538e+02,2.633845e-01,-1.460821e+02,-5.655224e-01,-1.391544e+01,-4.915285e-01,2.460318e+01,3.136623e-01,1.151741e-01,1.564412e-01,-1.392391e-02,-1.313693e+00,3.077010e-01,6.033719e-01,1.236178e+01,7.400001e-01,-1.255770e+01,-1.181545e+00,-1.658675e+01,-8.748816e-01,-4.757651e+01,-2.611840e-01,-1.333653e-01,1.070167e+01,8.533375e-02,1.635271e-02,1.692455e-01,4.604605e+00,3.021148e+00,8.333333e-02,6.518350e-02,2.439286e-01,2.743998e-01,-2.108576e+01,?
'unknown',3.307577e+01,2.675457e-01,2.424388e+01,2.978673e+01,4.378822e+01,1.954434e+01,5.232459e+02,6.398846e+02,1.881272e+02,1.827492e+02,4.881705e-01,6.322773e-01,1.983134e-01,4.504896e-01,7.411603e-01,5.428470e-01,7.208640e+00,4.267162e+00,6.990036e+00,4.475227e+00,2.064797e-01,9.396098e-01,8.399258e-01,1.809439e+01,-9.264457e+00,-1.428545e+00,-7.141694e+00,-2.147177e+00,-3.571252e+01,-4.308317e-01,3.533933e-02,1.528470e+00,1.149001e+00,7.612489e-01,6.462225e+00,5.218059e-01,-4.755115e+00,-3.318526e+00,8.840934e+00,1.578960e+00,8.197517e+02,2.804246e-01,1.349864e+03,2.388936e-01,-1.487890e+02,-5.769219e-01,1.739702e+03,1.389505e-01,1.150601e+03,3.098074e-01,-1.451979e+02,-5.793802e-01,2.651422e+03,8.142303e-02,9.207538e+02,2.633845e-01,-1.460821e+02,-5.655224e-01,-1.391544e+01,-4.915285e-01,2.460318e+01,3.136623e-01,1.151741e-01,1.564412e-01,-1.392391e-02,-1.313693e+00,3.077010e-01,6.033719e-01,1.236178e+01,7.400001e-01,-1.255770e+01,-1.181545e+00,-1.658675e+01,-8.748816e-01,-4.757651e+01,-2.611840e-01,-1.333653e-01,1.070167e+01,8.533375e-02,1.635271e-02,1.692455e-01,4.604605e+00,3.021148e+00,8.333333e-02,6.518350e-02,2.439286e-01,2.743998e-01,-2.108576e+01,?
