@relation openSMILE_features

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data

'unknown',3.371197e+01,8.777016e-02,3.126894e+01,3.278323e+01,3.606636e+01,4.797421e+00,1.117217e+02,1.052406e+02,2.763679e+01,1.708072e+01,4.582860e-01,6.332460e-01,1.776304e-01,4.351657e-01,7.015197e-01,5.238893e-01,8.301805e+00,3.765462e+00,7.025291e+00,3.572083e+00,1.898463e-01,7.939317e-01,1.423773e+01,1.015946e+00,8.076718e+00,1.738393e+00,-7.102037e+00,-2.004627e+00,-1.350247e+01,-1.207661e+00,2.717301e-02,9.338302e-01,1.188043e+00,9.635224e-01,9.049830e+00,2.752778e-01,9.606012e+00,1.000966e+00,2.619425e+01,3.021392e-01,6.081054e+02,2.597554e-01,1.405029e+03,1.272896e-01,-1.005686e+02,-8.911952e-01,1.607177e+03,1.410664e-01,1.009343e+03,2.535959e-01,-1.065879e+02,-7.766204e-01,2.589554e+03,6.945235e-02,9.147138e+02,2.371746e-01,-1.085410e+02,-7.462860e-01,-1.634178e+01,-4.662838e-01,2.489011e+01,3.604378e-01,5.187151e-02,4.124455e-01,-1.797584e-02,-8.747236e-01,2.203203e-01,6.774882e-01,2.143170e+01,5.029524e-01,1.092340e+01,1.410897e+00,-8.573884e+00,-1.943798e+00,-1.911963e+01,-8.837903e-01,-5.368508e+00,1.239799e+01,3.013926e-02,-8.386763e-04,1.573862e-01,5.805806e+00,3.219316e+00,1.568750e-01,1.339878e-01,1.293939e-01,1.198974e-01,-2.235669e+01,?
'unknown',3.371197e+01,8.777016e-02,3.126894e+01,3.278323e+01,3.606636e+01,4.797421e+00,1.117217e+02,1.052406e+02,2.763679e+01,1.708072e+01,4.582860e-01,6.332460e-01,1.776304e-01,4.351657e-01,7.015197e-01,5.238893e-01,8.301805e+00,3.765462e+00,7.025291e+00,3.572083e+00,1.898463e-01,7.939317e-01,1.423773e+01,1.015946e+00,8.076718e+00,1.738393e+00,-7.102037e+00,-2.004627e+00,-1.350247e+01,-1.207661e+00,2.717301e-02,9.338302e-01,1.188043e+00,9.635224e-01,9.049830e+00,2.752778e-01,9.606012e+00,1.000966e+00,2.619425e+01,3.021392e-01,6.081054e+02,2.597554e-01,1.405029e+03,1.272896e-01,-1.005686e+02,-8.911952e-01,1.607177e+03,1.410664e-01,1.009343e+03,2.535959e-01,-1.065879e+02,-7.766204e-01,2.589554e+03,6.945235e-02,9.147138e+02,2.371746e-01,-1.085410e+02,-7.462860e-01,-1.634178e+01,-4.662838e-01,2.489011e+01,3.604378e-01,5.187151e-02,4.124455e-01,-1.797584e-02,-8.747236e-01,2.203203e-01,6.774882e-01,2.143170e+01,5.029524e-01,1.092340e+01,1.410897e+00,-8.573884e+00,-1.943798e+00,-1.911963e+01,-8.837903e-01,-5.368508e+00,1.239799e+01,3.013926e-02,-8.386763e-04,1.573862e-01,5.805806e+00,3.219316e+00,1.568750e-01,1.339878e-01,1.293939e-01,1.198974e-01,-2.235669e+01,?
'unknown',3.371197e+01,8.777016e-02,3.126894e+01,3.278323e+01,3.606636e+01,4.797421e+00,1.117217e+02,1.052406e+02,2.763679e+01,1.708072e+01,4.582860e-01,6.332460e-01,1.776304e-01,4.351657e-01,7.015197e-01,5.238893e-01,8.301805e+00,3.765462e+00,7.025291e+00,3.572083e+00,1.898463e-01,7.939317e-01,1.423773e+01,1.015946e+00,8.076718e+00,1.738393e+00,-7.102037e+00,-2.004627e+00,-1.350247e+01,-1.207661e+00,2.717301e-02,9.338302e-01,1.188043e+00,9.635224e-01,9.049830e+00,2.752778e-01,9.606012e+00,1.000966e+00,2.619425e+01,3.021392e-01,6.081054e+02,2.597554e-01,1.405029e+03,1.272896e-01,-1.005686e+02,-8.911952e-01,1.607177e+03,1.410664e-01,1.009343e+03,2.535959e-01,-1.065879e+02,-7.766204e-01,2.589554e+03,6.945235e-02,9.147138e+02,2.371746e-01,-1.085410e+02,-7.462860e-01,-1.634178e+01,-4.662838e-01,2.489011e+01,3.604378e-01,5.187151e-02,4.124455e-01,-1.797584e-02,-8.747236e-01,2.203203e-01,6.774882e-01,2.143170e+01,5.029524e-01,1.092340e+01,1.410897e+00,-8.573884e+00,-1.943798e+00,-1.911963e+01,-8.837903e-01,-5.368508e+00,1.239799e+01,3.013926e-02,-8.386763e-04,1.573862e-01,5.805806e+00,3.219316e+00,1.568750e-01,1.339878e-01,1.293939e-01,1.198974e-01,-2.235669e+01,?
'unknown',3.371197e+01,8.777016e-02,3.126894e+01,3.278323e+01,3.606636e+01,4.797421e+00,1.117217e+02,1.052406e+02,2.763679e+01,1.708072e+01,4.582860e-01,6.332460e-01,1.776304e-01,4.351657e-01,7.015197e-01,5.238893e-01,8.301805e+00,3.765462e+00,7.025291e+00,3.572083e+00,1.898463e-01,7.939317e-01,1.423773e+01,1.015946e+00,8.076718e+00,1.738393e+00,-7.102037e+00,-2.004627e+00,-1.350247e+01,-1.207661e+00,2.717301e-02,9.338302e-01,1.188043e+00,9.635224e-01,9.049830e+00,2.752778e-01,9.606012e+00,1.000966e+00,2.619425e+01,3.021392e-01,6.081054e+02,2.597554e-01,1.405029e+03,1.272896e-01,-1.005686e+02,-8.911952e-01,1.607177e+03,1.410664e-01,1.009343e+03,2.535959e-01,-1.065879e+02,-7.766204e-01,2.589554e+03,6.945235e-02,9.147138e+02,2.371746e-01,-1.085410e+02,-7.462860e-01,-1.634178e+01,-4.662838e-01,2.489011e+01,3.604378e-01,5.187151e-02,4.124455e-01,-1.797584e-02,-8.747236e-01,2.203203e-01,6.774882e-01,2.143170e+01,5.029524e-01,1.092340e+01,1.410897e+00,-8.573884e+00,-1.943798e+00,-1.911963e+01,-8.837903e-01,-5.368508e+00,1.239799e+01,3.013926e-02,-8.386763e-04,1.573862e-01,5.805806e+00,3.219316e+00,1.568750e-01,1.339878e-01,1.293939e-01,1.198974e-01,-2.235669e+01,?
'unknown',3.371197e+01,8.777016e-02,3.126894e+01,3.278323e+01,3.606636e+01,4.797421e+00,1.117217e+02,1.052406e+02,2.763679e+01,1.708072e+01,4.582860e-01,6.332460e-01,1.776304e-01,4.351657e-01,7.015197e-01,5.238893e-01,8.301805e+00,3.765462e+00,7.025291e+00,3.572083e+00,1.898463e-01,7.939317e-01,1.423773e+01,1.015946e+00,8.076718e+00,1.738393e+00,-7.102037e+00,-2.004627e+00,-1.350247e+01,-1.207661e+00,2.717301e-02,9.338302e-01,1.188043e+00,9.635224e-01,9.049830e+00,2.752778e-01,9.606012e+00,1.000966e+00,2.619425e+01,3.021392e-01,6.081054e+02,2.597554e-01,1.405029e+03,1.272896e-01,-1.005686e+02,-8.911952e-01,1.607177e+03,1.410664e-01,1.009343e+03,2.535959e-01,-1.065879e+02,-7.766204e-01,2.589554e+03,6.945235e-02,9.147138e+02,2.371746e-01,-1.085410e+02,-7.462860e-01,-1.634178e+01,-4.662838e-01,2.489011e+01,3.604378e-01,5.187151e-02,4.124455e-01,-1.797584e-02,-8.747236e-01,2.203203e-01,6.774882e-01,2.143170e+01,5.029524e-01,1.092340e+01,1.410897e+00,-8.573884e+00,-1.943798e+00,-1.911963e+01,-8.837903e-01,-5.368508e+00,1.239799e+01,3.013926e-02,-8.386763e-04,1.573862e-01,5.805806e+00,3.219316e+00,1.568750e-01,1.339878e-01,1.293939e-01,1.198974e-01,-2.235669e+01,?
'unknown',3.371197e+01,8.777016e-02,3.126894e+01,3.278323e+01,3.606636e+01,4.797421e+00,1.117217e+02,1.052406e+02,2.763679e+01,1.708072e+01,4.582860e-01,6.332460e-01,1.776304e-01,4.351657e-01,7.015197e-01,5.238893e-01,8.301805e+00,3.765462e+00,7.025291e+00,3.572083e+00,1.898463e-01,7.939317e-01,1.423773e+01,1.015946e+00,8.076718e+00,1.738393e+00,-7.102037e+00,-2.004627e+00,-1.350247e+01,-1.207661e+00,2.717301e-02,9.338302e-01,1.188043e+00,9.635224e-01,9.049830e+00,2.752778e-01,9.606012e+00,1.000966e+00,2.619425e+01,3.021392e-01,6.081054e+02,2.597554e-01,1.405029e+03,1.272896e-01,-1.005686e+02,-8.911952e-01,1.607177e+03,1.410664e-01,1.009343e+03,2.535959e-01,-1.065879e+02,-7.766204e-01,2.589554e+03,6.945235e-02,9.147138e+02,2.371746e-01,-1.085410e+02,-7.462860e-01,-1.634178e+01,-4.662838e-01,2.489011e+01,3.604378e-01,5.187151e-02,4.124455e-01,-1.797584e-02,-8.747236e-01,2.203203e-01,6.774882e-01,2.143170e+01,5.029524e-01,1.092340e+01,1.410897e+00,-8.573884e+00,-1.943798e+00,-1.911963e+01,-8.837903e-01,-5.368508e+00,1.239799e+01,3.013926e-02,-8.386763e-04,1.573862e-01,5.805806e+00,3.219316e+00,1.568750e-01,1.339878e-01,1.293939e-01,1.198974e-01,-2.235669e+01,?
'unknown',3.371197e+01,8.777016e-02,3.126894e+01,3.278323e+01,3.606636e+01,4.797421e+00,1.117217e+02,1.052406e+02,2.763679e+01,1.708072e+01,4.582860e-01,6.332460e-01,1.776304e-01,4.351657e-01,7.015197e-01,5.238893e-01,8.301805e+00,3.765462e+00,7.025291e+00,3.572083e+00,1.898463e-01,7.939317e-01,1.423773e+01,1.015946e+00,8.076718e+00,1.738393e+00,-7.102037e+00,-2.004627e+00,-1.350247e+01,-1.207661e+00,2.717301e-02,9.338302e-01,1.188043e+00,9.635224e-01,9.049830e+00,2.752778e-01,9.606012e+00,1.000966e+00,2.619425e+01,3.021392e-01,6.081054e+02,2.597554e-01,1.405029e+03,1.272896e-01,-1.005686e+02,-8.911952e-01,1.607177e+03,1.410664e-01,1.009343e+03,2.535959e-01,-1.065879e+02,-7.766204e-01,2.589554e+03,6.945235e-02,9.147138e+02,2.371746e-01,-1.085410e+02,-7.462860e-01,-1.634178e+01,-4.662838e-01,2.489011e+01,3.604378e-01,5.187151e-02,4.124455e-01,-1.797584e-02,-8.747236e-01,2.203203e-01,6.774882e-01,2.143170e+01,5.029524e-01,1.092340e+01,1.410897e+00,-8.573884e+00,-1.943798e+00,-1.911963e+01,-8.837903e-01,-5.368508e+00,1.239799e+01,3.013926e-02,-8.386763e-04,1.573862e-01,5.805806e+00,3.219316e+00,1.568750e-01,1.339878e-01,1.293939e-01,1.198974e-01,-2.235669e+01,?
'unknown',3.371197e+01,8.777016e-02,3.126894e+01,3.278323e+01,3.606636e+01,4.797421e+00,1.117217e+02,1.052406e+02,2.763679e+01,1.708072e+01,4.582860e-01,6.332460e-01,1.776304e-01,4.351657e-01,7.015197e-01,5.238893e-01,8.301805e+00,3.765462e+00,7.025291e+00,3.572083e+00,1.898463e-01,7.939317e-01,1.423773e+01,1.015946e+00,8.076718e+00,1.738393e+00,-7.102037e+00,-2.004627e+00,-1.350247e+01,-1.207661e+00,2.717301e-02,9.338302e-01,1.188043e+00,9.635224e-01,9.049830e+00,2.752778e-01,9.606012e+00,1.000966e+00,2.619425e+01,3.021392e-01,6.081054e+02,2.597554e-01,1.405029e+03,1.272896e-01,-1.005686e+02,-8.911952e-01,1.607177e+03,1.410664e-01,1.009343e+03,2.535959e-01,-1.065879e+02,-7.766204e-01,2.589554e+03,6.945235e-02,9.147138e+02,2.371746e-01,-1.085410e+02,-7.462860e-01,-1.634178e+01,-4.662838e-01,2.489011e+01,3.604378e-01,5.187151e-02,4.124455e-01,-1.797584e-02,-8.747236e-01,2.203203e-01,6.774882e-01,2.143170e+01,5.029524e-01,1.092340e+01,1.410897e+00,-8.573884e+00,-1.943798e+00,-1.911963e+01,-8.837903e-01,-5.368508e+00,1.239799e+01,3.013926e-02,-8.386763e-04,1.573862e-01,5.805806e+00,3.219316e+00,1.568750e-01,1.339878e-01,1.293939e-01,1.198974e-01,-2.235669e+01,?
'unknown',3.371197e+01,8.777016e-02,3.126894e+01,3.278323e+01,3.606636e+01,4.797421e+00,1.117217e+02,1.052406e+02,2.763679e+01,1.708072e+01,4.582860e-01,6.332460e-01,1.776304e-01,4.351657e-01,7.015197e-01,5.238893e-01,8.301805e+00,3.765462e+00,7.025291e+00,3.572083e+00,1.898463e-01,7.939317e-01,1.423773e+01,1.015946e+00,8.076718e+00,1.738393e+00,-7.102037e+00,-2.004627e+00,-1.350247e+01,-1.207661e+00,2.717301e-02,9.338302e-01,1.188043e+00,9.635224e-01,9.049830e+00,2.752778e-01,9.606012e+00,1.000966e+00,2.619425e+01,3.021392e-01,6.081054e+02,2.597554e-01,1.405029e+03,1.272896e-01,-1.005686e+02,-8.911952e-01,1.607177e+03,1.410664e-01,1.009343e+03,2.535959e-01,-1.065879e+02,-7.766204e-01,2.589554e+03,6.945235e-02,9.147138e+02,2.371746e-01,-1.085410e+02,-7.462860e-01,-1.634178e+01,-4.662838e-01,2.489011e+01,3.604378e-01,5.187151e-02,4.124455e-01,-1.797584e-02,-8.747236e-01,2.203203e-01,6.774882e-01,2.143170e+01,5.029524e-01,1.092340e+01,1.410897e+00,-8.573884e+00,-1.943798e+00,-1.911963e+01,-8.837903e-01,-5.368508e+00,1.239799e+01,3.013926e-02,-8.386763e-04,1.573862e-01,5.805806e+00,3.219316e+00,1.568750e-01,1.339878e-01,1.293939e-01,1.198974e-01,-2.235669e+01,?
