@relation openSMILE_features

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute class numeric

@data

'unknown',3.349015e+01,7.853804e-02,3.129042e+01,3.298060e+01,3.618476e+01,4.894348e+00,1.012210e+02,1.363183e+02,2.724961e+01,1.980097e+01,5.976303e-01,5.283979e-01,3.207291e-01,5.713536e-01,8.796650e-01,5.589359e-01,9.219125e+00,4.423963e+00,8.614736e+00,4.216672e+00,2.047232e-01,6.322079e-01,5.490665e+00,2.134882e+00,1.160587e+01,1.130575e+00,-8.937063e+00,-1.503035e+00,-1.688500e+01,-9.416859e-01,2.411404e-02,8.489040e-01,1.358694e+00,7.330850e-01,6.536784e+00,4.734015e-01,1.054393e+01,7.854913e-01,1.652437e+01,4.472500e-01,6.419507e+02,3.640370e-01,1.462599e+03,2.004721e-01,-9.572620e+01,-9.401370e-01,1.608377e+03,1.433828e-01,1.142082e+03,3.659211e-01,-9.433385e+01,-8.964344e-01,2.544427e+03,6.659030e-02,9.619417e+02,3.136806e-01,-9.298662e+01,-9.203178e-01,-8.309827e+00,-8.278731e-01,1.383073e+01,5.218452e-01,6.807920e-02,2.964005e-01,-8.150511e-03,-1.919670e+00,2.237616e-01,5.539717e-01,8.053869e+00,1.178367e+00,1.449952e+01,8.692105e-01,-1.214235e+01,-1.198316e+00,-2.098783e+01,-7.523030e-01,-2.127814e+00,8.621400e+00,3.722175e-02,2.659043e-03,1.799374e-01,5.605606e+00,3.621731e+00,1.505556e-01,1.394223e-01,1.050000e-01,9.807876e-02,-2.349930e+01,?
'unknown',3.349015e+01,7.853804e-02,3.129042e+01,3.298060e+01,3.618476e+01,4.894348e+00,1.012210e+02,1.363183e+02,2.724961e+01,1.980097e+01,5.976303e-01,5.283979e-01,3.207291e-01,5.713536e-01,8.796650e-01,5.589359e-01,9.219125e+00,4.423963e+00,8.614736e+00,4.216672e+00,2.047232e-01,6.322079e-01,5.490665e+00,2.134882e+00,1.160587e+01,1.130575e+00,-8.937063e+00,-1.503035e+00,-1.688500e+01,-9.416859e-01,2.411404e-02,8.489040e-01,1.358694e+00,7.330850e-01,6.536784e+00,4.734015e-01,1.054393e+01,7.854913e-01,1.652437e+01,4.472500e-01,6.419507e+02,3.640370e-01,1.462599e+03,2.004721e-01,-9.572620e+01,-9.401370e-01,1.608377e+03,1.433828e-01,1.142082e+03,3.659211e-01,-9.433385e+01,-8.964344e-01,2.544427e+03,6.659030e-02,9.619417e+02,3.136806e-01,-9.298662e+01,-9.203178e-01,-8.309827e+00,-8.278731e-01,1.383073e+01,5.218452e-01,6.807920e-02,2.964005e-01,-8.150511e-03,-1.919670e+00,2.237616e-01,5.539717e-01,8.053869e+00,1.178367e+00,1.449952e+01,8.692105e-01,-1.214235e+01,-1.198316e+00,-2.098783e+01,-7.523030e-01,-2.127814e+00,8.621400e+00,3.722175e-02,2.659043e-03,1.799374e-01,5.605606e+00,3.621731e+00,1.505556e-01,1.394223e-01,1.050000e-01,9.807876e-02,-2.349930e+01,?
'unknown',3.349015e+01,7.853804e-02,3.129042e+01,3.298060e+01,3.618476e+01,4.894348e+00,1.012210e+02,1.363183e+02,2.724961e+01,1.980097e+01,5.976303e-01,5.283979e-01,3.207291e-01,5.713536e-01,8.796650e-01,5.589359e-01,9.219125e+00,4.423963e+00,8.614736e+00,4.216672e+00,2.047232e-01,6.322079e-01,5.490665e+00,2.134882e+00,1.160587e+01,1.130575e+00,-8.937063e+00,-1.503035e+00,-1.688500e+01,-9.416859e-01,2.411404e-02,8.489040e-01,1.358694e+00,7.330850e-01,6.536784e+00,4.734015e-01,1.054393e+01,7.854913e-01,1.652437e+01,4.472500e-01,6.419507e+02,3.640370e-01,1.462599e+03,2.004721e-01,-9.572620e+01,-9.401370e-01,1.608377e+03,1.433828e-01,1.142082e+03,3.659211e-01,-9.433385e+01,-8.964344e-01,2.544427e+03,6.659030e-02,9.619417e+02,3.136806e-01,-9.298662e+01,-9.203178e-01,-8.309827e+00,-8.278731e-01,1.383073e+01,5.218452e-01,6.807920e-02,2.964005e-01,-8.150511e-03,-1.919670e+00,2.237616e-01,5.539717e-01,8.053869e+00,1.178367e+00,1.449952e+01,8.692105e-01,-1.214235e+01,-1.198316e+00,-2.098783e+01,-7.523030e-01,-2.127814e+00,8.621400e+00,3.722175e-02,2.659043e-03,1.799374e-01,5.605606e+00,3.621731e+00,1.505556e-01,1.394223e-01,1.050000e-01,9.807876e-02,-2.349930e+01,?
'unknown',3.349015e+01,7.853804e-02,3.129042e+01,3.298060e+01,3.618476e+01,4.894348e+00,1.012210e+02,1.363183e+02,2.724961e+01,1.980097e+01,5.976303e-01,5.283979e-01,3.207291e-01,5.713536e-01,8.796650e-01,5.589359e-01,9.219125e+00,4.423963e+00,8.614736e+00,4.216672e+00,2.047232e-01,6.322079e-01,5.490665e+00,2.134882e+00,1.160587e+01,1.130575e+00,-8.937063e+00,-1.503035e+00,-1.688500e+01,-9.416859e-01,2.411404e-02,8.489040e-01,1.358694e+00,7.330850e-01,6.536784e+00,4.734015e-01,1.054393e+01,7.854913e-01,1.652437e+01,4.472500e-01,6.419507e+02,3.640370e-01,1.462599e+03,2.004721e-01,-9.572620e+01,-9.401370e-01,1.608377e+03,1.433828e-01,1.142082e+03,3.659211e-01,-9.433385e+01,-8.964344e-01,2.544427e+03,6.659030e-02,9.619417e+02,3.136806e-01,-9.298662e+01,-9.203178e-01,-8.309827e+00,-8.278731e-01,1.383073e+01,5.218452e-01,6.807920e-02,2.964005e-01,-8.150511e-03,-1.919670e+00,2.237616e-01,5.539717e-01,8.053869e+00,1.178367e+00,1.449952e+01,8.692105e-01,-1.214235e+01,-1.198316e+00,-2.098783e+01,-7.523030e-01,-2.127814e+00,8.621400e+00,3.722175e-02,2.659043e-03,1.799374e-01,5.605606e+00,3.621731e+00,1.505556e-01,1.394223e-01,1.050000e-01,9.807876e-02,-2.349930e+01,?
'unknown',3.349015e+01,7.853804e-02,3.129042e+01,3.298060e+01,3.618476e+01,4.894348e+00,1.012210e+02,1.363183e+02,2.724961e+01,1.980097e+01,5.976303e-01,5.283979e-01,3.207291e-01,5.713536e-01,8.796650e-01,5.589359e-01,9.219125e+00,4.423963e+00,8.614736e+00,4.216672e+00,2.047232e-01,6.322079e-01,5.490665e+00,2.134882e+00,1.160587e+01,1.130575e+00,-8.937063e+00,-1.503035e+00,-1.688500e+01,-9.416859e-01,2.411404e-02,8.489040e-01,1.358694e+00,7.330850e-01,6.536784e+00,4.734015e-01,1.054393e+01,7.854913e-01,1.652437e+01,4.472500e-01,6.419507e+02,3.640370e-01,1.462599e+03,2.004721e-01,-9.572620e+01,-9.401370e-01,1.608377e+03,1.433828e-01,1.142082e+03,3.659211e-01,-9.433385e+01,-8.964344e-01,2.544427e+03,6.659030e-02,9.619417e+02,3.136806e-01,-9.298662e+01,-9.203178e-01,-8.309827e+00,-8.278731e-01,1.383073e+01,5.218452e-01,6.807920e-02,2.964005e-01,-8.150511e-03,-1.919670e+00,2.237616e-01,5.539717e-01,8.053869e+00,1.178367e+00,1.449952e+01,8.692105e-01,-1.214235e+01,-1.198316e+00,-2.098783e+01,-7.523030e-01,-2.127814e+00,8.621400e+00,3.722175e-02,2.659043e-03,1.799374e-01,5.605606e+00,3.621731e+00,1.505556e-01,1.394223e-01,1.050000e-01,9.807876e-02,-2.349930e+01,?
'unknown',3.349015e+01,7.853804e-02,3.129042e+01,3.298060e+01,3.618476e+01,4.894348e+00,1.012210e+02,1.363183e+02,2.724961e+01,1.980097e+01,5.976303e-01,5.283979e-01,3.207291e-01,5.713536e-01,8.796650e-01,5.589359e-01,9.219125e+00,4.423963e+00,8.614736e+00,4.216672e+00,2.047232e-01,6.322079e-01,5.490665e+00,2.134882e+00,1.160587e+01,1.130575e+00,-8.937063e+00,-1.503035e+00,-1.688500e+01,-9.416859e-01,2.411404e-02,8.489040e-01,1.358694e+00,7.330850e-01,6.536784e+00,4.734015e-01,1.054393e+01,7.854913e-01,1.652437e+01,4.472500e-01,6.419507e+02,3.640370e-01,1.462599e+03,2.004721e-01,-9.572620e+01,-9.401370e-01,1.608377e+03,1.433828e-01,1.142082e+03,3.659211e-01,-9.433385e+01,-8.964344e-01,2.544427e+03,6.659030e-02,9.619417e+02,3.136806e-01,-9.298662e+01,-9.203178e-01,-8.309827e+00,-8.278731e-01,1.383073e+01,5.218452e-01,6.807920e-02,2.964005e-01,-8.150511e-03,-1.919670e+00,2.237616e-01,5.539717e-01,8.053869e+00,1.178367e+00,1.449952e+01,8.692105e-01,-1.214235e+01,-1.198316e+00,-2.098783e+01,-7.523030e-01,-2.127814e+00,8.621400e+00,3.722175e-02,2.659043e-03,1.799374e-01,5.605606e+00,3.621731e+00,1.505556e-01,1.394223e-01,1.050000e-01,9.807876e-02,-2.349930e+01,?
'unknown',3.349015e+01,7.853804e-02,3.129042e+01,3.298060e+01,3.618476e+01,4.894348e+00,1.012210e+02,1.363183e+02,2.724961e+01,1.980097e+01,5.976303e-01,5.283979e-01,3.207291e-01,5.713536e-01,8.796650e-01,5.589359e-01,9.219125e+00,4.423963e+00,8.614736e+00,4.216672e+00,2.047232e-01,6.322079e-01,5.490665e+00,2.134882e+00,1.160587e+01,1.130575e+00,-8.937063e+00,-1.503035e+00,-1.688500e+01,-9.416859e-01,2.411404e-02,8.489040e-01,1.358694e+00,7.330850e-01,6.536784e+00,4.734015e-01,1.054393e+01,7.854913e-01,1.652437e+01,4.472500e-01,6.419507e+02,3.640370e-01,1.462599e+03,2.004721e-01,-9.572620e+01,-9.401370e-01,1.608377e+03,1.433828e-01,1.142082e+03,3.659211e-01,-9.433385e+01,-8.964344e-01,2.544427e+03,6.659030e-02,9.619417e+02,3.136806e-01,-9.298662e+01,-9.203178e-01,-8.309827e+00,-8.278731e-01,1.383073e+01,5.218452e-01,6.807920e-02,2.964005e-01,-8.150511e-03,-1.919670e+00,2.237616e-01,5.539717e-01,8.053869e+00,1.178367e+00,1.449952e+01,8.692105e-01,-1.214235e+01,-1.198316e+00,-2.098783e+01,-7.523030e-01,-2.127814e+00,8.621400e+00,3.722175e-02,2.659043e-03,1.799374e-01,5.605606e+00,3.621731e+00,1.505556e-01,1.394223e-01,1.050000e-01,9.807876e-02,-2.349930e+01,?
'unknown',3.349015e+01,7.853804e-02,3.129042e+01,3.298060e+01,3.618476e+01,4.894348e+00,1.012210e+02,1.363183e+02,2.724961e+01,1.980097e+01,5.976303e-01,5.283979e-01,3.207291e-01,5.713536e-01,8.796650e-01,5.589359e-01,9.219125e+00,4.423963e+00,8.614736e+00,4.216672e+00,2.047232e-01,6.322079e-01,5.490665e+00,2.134882e+00,1.160587e+01,1.130575e+00,-8.937063e+00,-1.503035e+00,-1.688500e+01,-9.416859e-01,2.411404e-02,8.489040e-01,1.358694e+00,7.330850e-01,6.536784e+00,4.734015e-01,1.054393e+01,7.854913e-01,1.652437e+01,4.472500e-01,6.419507e+02,3.640370e-01,1.462599e+03,2.004721e-01,-9.572620e+01,-9.401370e-01,1.608377e+03,1.433828e-01,1.142082e+03,3.659211e-01,-9.433385e+01,-8.964344e-01,2.544427e+03,6.659030e-02,9.619417e+02,3.136806e-01,-9.298662e+01,-9.203178e-01,-8.309827e+00,-8.278731e-01,1.383073e+01,5.218452e-01,6.807920e-02,2.964005e-01,-8.150511e-03,-1.919670e+00,2.237616e-01,5.539717e-01,8.053869e+00,1.178367e+00,1.449952e+01,8.692105e-01,-1.214235e+01,-1.198316e+00,-2.098783e+01,-7.523030e-01,-2.127814e+00,8.621400e+00,3.722175e-02,2.659043e-03,1.799374e-01,5.605606e+00,3.621731e+00,1.505556e-01,1.394223e-01,1.050000e-01,9.807876e-02,-2.349930e+01,?
'unknown',3.349015e+01,7.853804e-02,3.129042e+01,3.298060e+01,3.618476e+01,4.894348e+00,1.012210e+02,1.363183e+02,2.724961e+01,1.980097e+01,5.976303e-01,5.283979e-01,3.207291e-01,5.713536e-01,8.796650e-01,5.589359e-01,9.219125e+00,4.423963e+00,8.614736e+00,4.216672e+00,2.047232e-01,6.322079e-01,5.490665e+00,2.134882e+00,1.160587e+01,1.130575e+00,-8.937063e+00,-1.503035e+00,-1.688500e+01,-9.416859e-01,2.411404e-02,8.489040e-01,1.358694e+00,7.330850e-01,6.536784e+00,4.734015e-01,1.054393e+01,7.854913e-01,1.652437e+01,4.472500e-01,6.419507e+02,3.640370e-01,1.462599e+03,2.004721e-01,-9.572620e+01,-9.401370e-01,1.608377e+03,1.433828e-01,1.142082e+03,3.659211e-01,-9.433385e+01,-8.964344e-01,2.544427e+03,6.659030e-02,9.619417e+02,3.136806e-01,-9.298662e+01,-9.203178e-01,-8.309827e+00,-8.278731e-01,1.383073e+01,5.218452e-01,6.807920e-02,2.964005e-01,-8.150511e-03,-1.919670e+00,2.237616e-01,5.539717e-01,8.053869e+00,1.178367e+00,1.449952e+01,8.692105e-01,-1.214235e+01,-1.198316e+00,-2.098783e+01,-7.523030e-01,-2.127814e+00,8.621400e+00,3.722175e-02,2.659043e-03,1.799374e-01,5.605606e+00,3.621731e+00,1.505556e-01,1.394223e-01,1.050000e-01,9.807876e-02,-2.349930e+01,?
